"Time (seconds)","Speed (mph)","Grade (rise/run)","Key On/Off (1/0)","Engine Speed (rpm)","Engine Torque (Nm)","Engine Power (kW)"
66557,63.76,-0.003,1,1340.88,513.6,72.12
66558,63.39,-0.003,1,1342.25,513.6,72.19
66559,67.29,-0.0031,1,1341.12,564.96,79.34
66560,63.65,-0.003,1,1337.25,590.64,82.71
66561,63.55,-0.0031,1,1337,564.96,79.1
66562,63.39,-0.0032,1,1330.12,308.16,42.92
66563,63.23,-0.003,1,1332.38,744.72,103.91
66564,63.16,-0.0032,1,1336.75,513.6,71.9
66565,63.19,-0.0038,1,1334.12,436.56,60.99
66566,63.17,-0.0043,1,1330.62,282.48,39.36
66567,63.09,-0.0045,1,1322.25,205.44,28.45
66568,62.95,-0.0046,1,1316.75,154.08,21.25
66569,62.74,-0.0047,1,1323.62,642,88.99
66570,62.63,-0.0044,1,1325,1309.68,181.72
66571,62.78,-0.0042,1,1325.62,1001.52,139.03
66572,62.88,-0.0044,1,1327.5,564.96,78.54
66573,62.95,-0.0042,1,1322.12,205.44,28.44
66574,62.71,-0.004,1,1317.88,51.36,7.09
66575,62.52,-0.004,1,1314,308.16,42.4
66576,62.27,-0.0045,1,1311.38,436.56,59.95
66577,62.27,-0.005,1,1316.88,950.16,131.03
66578,62.34,-0.0054,1,1318.88,1309.68,180.88
66579,62.5,-0.0057,1,1320.38,1104.24,152.68
66580,62.78,-0.0058,1,1323.62,796.08,110.34
66581,62.86,-0.0057,1,1321.5,231.12,31.98
66582,62.61,-0.0057,1,1315.75,205.44,28.31
66583,62.55,-0.0057,1,1314.25,282.48,38.88
66584,62.21,-0.0054,1,1309.62,308.16,42.26
66585,62.19,-0.0051,1,1306.62,385.2,52.71
66586,61.95,-0.005,1,1307.75,513.6,70.34
66587,61.85,-0.0049,1,1305.25,436.56,59.67
66588,61.76,-0.0047,1,1304.25,308.16,42.09
66589,61.76,-0.0043,1,1296,333.84,45.31
66590,61.7,-0.004,1,1301.25,385.2,52.49
66591,61.64,-0.0036,1,1295.25,179.76,24.38
66592,60.27,-0.0033,1,1287,179.76,24.23
66593,61.62,-0.0031,1,1286.88,179.76,24.22
66594,61.13,-0.0031,1,1288.75,616.32,83.18
66595,61.19,-0.0026,1,1289.38,719.04,97.09
66596,61.09,-0.0025,1,1288.62,719.04,97.03
66597,61.14,-0.0024,1,1291,770.4,104.15
66598,61.17,-0.0023,1,1292.62,744.72,100.81
66599,61.19,-0.0027,1,1292.12,693.36,93.82
66600,61.2,-0.0032,1,1289.12,590.64,79.73
66601,61.11,-0.0032,1,1286,385.2,51.87
66602,60.8,-0.0034,1,1281.62,333.84,44.81
66603,60.8,-0.0035,1,1277.75,333.84,44.67
66604,60.52,-0.0035,1,1270.88,308.16,41.01
66605,60,-0.0036,1,1266.75,642,85.16
66606,60.03,-0.004,1,1264.38,1052.88,139.41
66607,60.01,-0.0043,1,1267.12,1104.24,146.52
66608,59.93,-0.0043,1,1266.75,1361.04,180.55
66609,60.22,-0.0044,1,1269.62,1489.44,198.03
66610,60.26,-0.0047,1,1275.12,1617.84,216.03
66611,60.48,-0.0052,1,1282.25,1592.16,213.79
66612,60.54,-0.0058,1,1287.25,1643.52,221.55
66613,60.85,-0.0062,1,1287.38,1309.68,176.56
66614,61.14,-0.0063,1,1291.62,770.4,104.2
66615,61.17,-0.0061,1,1286.38,590.64,79.56
66616,61.01,-0.0059,1,1285.25,616.32,82.95
66617,60.96,-0.0058,1,1282.5,359.52,48.28
66618,60.88,-0.0059,1,1284,333.84,44.89
66619,60.84,-0.006,1,1286,796.08,107.21
66620,60.88,-0.0061,1,1287.88,873.12,117.75
66621,61.05,-0.0065,1,1286,693.36,93.37
66622,61.32,-0.0069,1,1286.5,385.2,51.89
66623,61.24,-0.0075,1,1296.25,205.44,27.89
66624,61.14,-0.008,1,1288.62,487.92,65.84
66625,61.09,-0.0085,1,1286.38,693.36,93.4
66626,61.15,-0.0087,1,1291.88,693.36,93.8
66627,61.29,-0.0091,1,1293.38,590.64,80
66628,61.25,-0.0095,1,1291.5,539.28,72.94
66629,61.27,-0.0099,1,1291.62,487.92,66
66630,61.29,-0.01,1,1286.88,590.64,79.6
66631,61.35,-0.0102,1,1299,590.64,80.35
66632,61.49,-0.0108,1,1295.75,436.56,59.24
66633,62.54,-0.0115,1,1295.62,333.84,45.29
66634,63.55,-0.012,1,1292.62,385.2,52.14
66635,61.47,-0.0119,1,1294.12,385.2,52.2
66636,61.3,-0.0119,1,1277.38,-51.36,0
66637,61.07,-0.0119,1,1285.38,-51.36,0
66638,60.81,-0.0117,1,1276.12,25.68,3.43
66639,60.6,-0.0115,1,1257.5,77.04,10.15
66640,60.57,-0.0113,1,1277,179.76,24.04
66641,60.51,-0.0113,1,1270.62,308.16,41
66642,60.52,-0.0113,1,1277.12,513.6,68.69
66643,60.46,-0.0111,1,1279.62,616.32,82.59
66644,60.6,-0.0111,1,1280.12,410.88,55.08
66645,60.66,-0.0113,1,1279,385.2,51.59
66646,60.72,-0.0113,1,1278.75,564.96,75.65
66647,60.81,-0.0111,1,1275,256.8,34.29
66648,60.87,-0.0108,1,1283.62,205.44,27.62
66649,60.84,-0.0104,1,1280,205.44,27.54
66650,60.81,-0.0103,1,1279.25,205.44,27.52
66651,60.8,-0.0105,1,1276.75,308.16,41.2
66652,60.74,-0.0104,1,1276.25,308.16,41.19
66653,60.75,-0.0105,1,1282.12,410.88,55.17
66654,60.83,-0.0107,1,1287.62,616.32,83.1
66655,60.99,-0.0108,1,1291.75,796.08,107.69
66656,61.15,-0.0106,1,1294.12,1027.2,139.21
66657,61.35,-0.0101,1,1295.88,667.68,90.61
66658,61.62,-0.0098,1,1299.88,616.32,83.9
66659,61.82,-0.0095,1,1307.5,513.6,70.32
66660,61.93,-0.0091,1,1305.62,487.92,66.71
66661,62.04,-0.009,1,1307,462.24,63.27
66662,62.14,-0.0087,1,1309.25,564.96,77.46
66663,62.23,-0.0086,1,1312.5,462.24,63.53
66664,62.24,-0.0086,1,1313.62,487.92,67.12
66665,62.29,-0.0084,1,1329,-77.04,0
66666,62.14,-0.0085,1,1301.75,-77.04,0
66667,61.88,-0.0086,1,1294.25,-77.04,0
66668,61.48,-0.0083,1,1290.62,-51.36,0
66669,61.29,-0.0082,1,1314.12,205.44,28.27
66670,61.19,-0.0075,1,1297.75,1052.88,143.09
66671,61.39,-0.0071,1,1299.5,1643.52,223.66
66672,61.63,-0.0064,1,1305.12,1463.76,200.06
66673,61.99,-0.0058,1,1313,1309.68,180.08
66674,62.45,-0.0052,1,1316.12,1284,176.97
66675,62.67,-0.0049,1,1323.5,1001.52,138.81
66676,62.81,-0.0046,1,1328.62,950.16,132.2
66677,62.9,-0.0043,1,1329,770.4,107.22
66678,62.97,-0.0038,1,1329,821.76,114.37
66679,63.08,-0.0032,1,1326.75,487.92,67.79
66680,63.08,-0.003,1,1331.88,385.2,53.73
66681,62.98,-0.0027,1,1321.25,308.16,42.64
66682,62.88,-0.0023,1,1324.12,462.24,64.1
66683,62.81,-0.0018,1,1324.12,385.2,53.41
66684,62.72,-0.0013,1,1320.5,282.48,39.06
66685,62.65,-0.0008,1,1304,-51.36,0
66686,62.41,-0.0002,1,1311.62,-128.4,0
66687,62.17,0.0005,1,1314.12,436.56,60.08
66688,61.99,0.0006,1,1308.38,924.48,126.67
66689,62.12,0.0009,1,1307.88,616.32,84.41
66690,62.26,0.001,1,1310.25,256.8,35.24
66691,62.17,0.001,1,1306.75,308.16,42.17
66692,61.97,0.0008,1,1302.62,333.84,45.54
66693,61.83,0.0003,1,1301.12,513.6,69.98
66694,61.81,0.0002,1,1297.75,462.24,62.82
66695,61.73,0.0003,1,1300.38,564.96,76.93
66696,61.69,0,1,1299.38,205.44,27.95
66697,61.66,-0.0001,1,1301.62,462.24,63.01
66698,61.53,-0.0005,1,1291.88,821.76,111.17
66699,61.53,-0.0005,1,1296.75,950.16,129.03
66700,61.57,-0.0007,1,1299.75,847.44,115.34
66701,61.72,-0.0012,1,1313.75,2003.04,275.57
66702,62.04,-0.0013,1,1313.88,1643.52,226.13
66703,62.39,-0.0015,1,1324,1181.28,163.78
66704,62.53,-0.0018,1,1323.12,539.28,74.72
66705,62.58,-0.0022,1,1317.88,513.6,70.88
66706,62.49,-0.0027,1,1316.12,436.56,60.17
66707,62.39,-0.0032,1,1314.62,308.16,42.42
66708,62.24,-0.004,1,1307,462.24,63.27
66709,62.17,-0.0042,1,1316.5,821.76,113.29
66710,62.21,-0.0047,1,1311.12,359.52,49.36
66711,62.15,-0.0052,1,1309.38,667.68,91.55
66712,62.17,-0.0056,1,1310.12,950.16,130.36
66713,62.43,-0.0058,1,1325.62,847.44,117.64
66714,62.63,-0.0062,1,1332.62,385.2,53.76
66715,62.64,-0.0067,1,1311.12,154.08,21.16
66716,62.53,-0.0069,1,1325.75,1052.88,146.17
66717,62.91,-0.0073,1,1325.62,770.4,106.95
66718,63.04,-0.0075,1,1330.62,796.08,110.93
66719,63.17,-0.0076,1,1340.25,770.4,108.13
66720,63.39,-0.0077,1,1337.88,667.68,93.54
66721,63.64,-0.0079,1,1346.5,1181.28,166.57
66722,64.14,-0.0083,1,1356.38,1489.44,211.56
66723,64.57,-0.0091,1,1367.88,924.48,132.43
66724,64.91,-0.0094,1,1367.5,25.68,3.68
66725,64.83,-0.0098,1,1361.62,385.2,54.93
66726,64.8,-0.0096,1,1367.5,744.72,106.65
66727,64.95,-0.0095,1,1370.12,770.4,110.54
66728,65.1,-0.0095,1,1370.88,564.96,81.1
66729,65.26,-0.0095,1,1379.75,719.04,103.89
66730,65.3,-0.0097,1,1377,770.4,111.09
66731,65.45,-0.0097,1,1379.88,693.36,100.19
66732,65.47,-0.0095,1,1382.75,462.24,66.93
66733,65.46,-0.0094,1,1377,256.8,37.03
66734,65.41,-0.0095,1,1381.88,154.08,22.3
66735,65.28,-0.0095,1,1374.75,77.04,11.09
66736,65.13,-0.0095,1,1372,487.92,70.1
66737,65.11,-0.0098,1,1377,564.96,81.47
66738,65.14,-0.0099,1,1374.62,205.44,29.57
66739,65.13,-0.01,1,1368.38,436.56,62.56
66740,65.05,-0.0095,1,1358.5,51.36,7.31
66741,64.91,-0.009,1,1371.38,847.44,121.7
66742,64.9,-0.0084,1,1372.38,1104.24,158.7
66743,65.18,-0.008,1,1381,1181.28,170.83
66744,65.58,-0.0077,1,1378.75,333.84,48.2
66745,65.47,-0.0074,1,1382.12,102.72,14.87
66746,65.44,-0.0071,1,1374.38,308.16,44.35
66747,65.41,-0.007,1,1376.25,667.68,96.23
66748,65.57,-0.007,1,1383.25,1001.52,145.07
66749,65.59,-0.0069,1,1375.25,205.44,29.59
66750,65.67,-0.0066,1,1378.62,77.04,11.12
66751,65.54,-0.0061,1,1381.75,308.16,44.59
66752,65.52,-0.0057,1,1374.38,179.76,25.87
66753,65.36,-0.0056,1,1372,179.76,25.83
66754,65.21,-0.0057,1,1370.25,154.08,22.11
66755,65.05,-0.0057,1,1369.38,308.16,44.19
66756,64.99,-0.0055,1,1376.5,513.6,74.03
66757,64.96,-0.0052,1,1371.75,770.4,110.67
66758,65.23,-0.0051,1,1375.38,487.92,70.27
66759,65.19,-0.005,1,1373,513.6,73.85
66760,65.24,-0.005,1,1371.62,590.64,84.84
66761,65.43,-0.0049,1,1370,102.72,14.74
66762,65.32,-0.0049,1,1375.12,77.04,11.09
66763,65.13,-0.0048,1,1365.25,-51.36,0
66764,64.91,-0.0046,1,1371.5,77.04,11.06
66765,64.69,-0.0047,1,1358.75,385.2,54.81
66766,64.67,-0.0049,1,1358.5,359.52,51.15
66767,64.72,-0.0049,1,1362.25,410.88,58.61
66768,64.65,-0.0049,1,1360.62,256.8,36.59
66769,64.55,-0.0047,1,1356.38,308.16,43.77
66770,64.44,-0.0043,1,1349,179.76,25.39
66771,64.31,-0.0037,1,1362.88,308.16,43.98
66772,64.14,-0.0032,1,1349.88,385.2,54.45
66773,64.14,-0.0025,1,1353.38,642,90.99
66774,64.21,-0.002,1,1350.5,-154.08,0
66775,64,-0.0015,1,1344.75,-128.4,0
66776,63.77,-0.0013,1,1341.12,-102.72,0
66777,63.57,-0.001,1,1335.38,-77.04,0
66778,63.47,-0.0005,1,1340.5,77.04,10.81
66779,63.39,0,1,1341.62,205.44,28.86
66780,63.29,0.0006,1,1333.12,616.32,86.04
66781,63.49,0.0011,1,1335.38,1361.04,190.33
66782,63.66,0.0018,1,1350.25,1540.8,217.87
66783,64.57,0.0026,1,1353.5,744.72,105.56
66784,64.25,0.0032,1,1357,333.84,47.44
66785,64.5,0.0035,1,1358.75,770.4,109.62
66786,64.43,0.0037,1,1363.75,1206.96,172.37
66787,64.41,0.0041,1,1370.12,898.8,128.96
66788,64.8,0.0044,1,1365.12,667.68,95.45
66789,64.82,0.0047,1,1367.38,487.92,69.87
66790,64.64,0.0048,1,1362.88,847.44,120.95
66791,64.46,0.0049,1,1355.38,1258.32,178.6
66792,64.31,0.005,1,1355.38,1181.28,167.66
66793,64.29,0.0051,1,1351.25,1258.32,178.06
66794,64.13,0.0051,1,1348.25,1078.56,152.28
66795,64.14,0.0049,1,1355.12,1438.08,204.08
66796,64.24,0.0049,1,1357.75,1540.8,219.08
66797,64.35,0.0051,1,1363.75,1335.36,190.7
66798,64.34,0.0051,1,1358.25,898.8,127.84
66799,64.24,0.0051,1,1352.88,667.68,94.59
66800,64.01,0.0053,1,1345.12,1515.12,213.42
66801,63.91,0.0053,1,1351.88,1515.12,214.49
66802,63.96,0.0053,1,1350.12,1386.72,196.06
66803,63.98,0.0054,1,1354.88,1412.4,200.39
66804,64.04,0.0053,1,1356.5,1412.4,200.63
66805,64.11,0.0052,1,1354.62,1540.8,218.57
66806,64.17,0.005,1,1348.88,950.16,134.21
66807,63.28,0.0047,1,1346.38,487.92,68.79
66808,63.73,0.0042,1,1345.5,436.56,61.51
66809,63.68,0.0036,1,1339.12,308.16,43.21
66810,63.59,0.003,1,1336.25,590.64,82.65
66811,63.56,0.0024,1,1344.12,1438.08,202.42
66812,63.94,0.0019,1,1353.62,1412.4,200.21
66813,64.27,0.0012,1,1365,1181.28,168.86
66814,64.55,0.0006,1,1361.38,590.64,84.2
66815,64.61,0,1,1360.25,462.24,65.84
66816,64.61,-0.0006,1,1358.5,308.16,43.84
66817,64.39,-0.0013,1,1355.88,231.12,32.82
66818,64.45,-0.0022,1,1361.62,1052.88,150.13
66819,63.8,-0.0029,1,1368.38,1412.4,202.39
66820,64.72,-0.0036,1,1379,1309.68,189.13
66821,64.6,-0.0042,1,1378.12,847.44,122.3
66822,65.54,-0.005,1,1385.88,796.08,115.53
66823,65.62,-0.0055,1,1381.88,590.64,85.47
66824,65.63,-0.0059,1,1376.25,385.2,55.52
66825,65.67,-0.0062,1,1384.5,282.48,40.96
66826,65.56,-0.0065,1,1379.25,513.6,74.18
66827,65.52,-0.0065,1,1377.38,616.32,88.9
66828,65.47,-0.0064,1,1382.38,744.72,107.81
66829,65.49,-0.0062,1,1380.88,590.64,85.41
66830,65.49,-0.0058,1,1381.38,564.96,81.73
66831,65.45,-0.0055,1,1370.12,256.8,36.85
66832,65.24,-0.0056,1,1373,77.04,11.08
66833,65.05,-0.0057,1,1369.5,564.96,81.02
66834,64.98,-0.006,1,1370.38,770.4,110.56
66835,64.99,-0.0063,1,1371,898.8,129.04
66836,65.09,-0.0067,1,1374.38,770.4,110.88
66837,65.23,-0.0073,1,1374.88,590.64,85.04
66838,65.29,-0.008,1,1377,462.24,66.65
66839,65.27,-0.0086,1,1374.38,308.16,44.35
66840,65.2,-0.009,1,1372.25,564.96,81.19
66841,65.15,-0.0094,1,1374.12,873.12,125.64
66842,65.29,-0.0098,1,1376.38,1027.2,148.05
66843,65.43,-0.0097,1,1388.62,950.16,138.17
66844,65.72,-0.0094,1,1380.62,744.72,107.67
66845,65.29,-0.0091,1,1379.12,436.56,63.05
66846,65.34,-0.0092,1,1376.5,385.2,55.53
66847,64.68,-0.0091,1,1366.5,282.48,40.42
66848,65.39,-0.0094,1,1363.88,308.16,44.01
66849,64.77,-0.0097,1,1362.88,282.48,40.32
66850,64.64,-0.0098,1,1362.25,719.04,102.57
66851,64.64,-0.01,1,1367.75,1052.88,150.8
66852,64.71,-0.0101,1,1372.88,1104.24,158.75
66853,64.57,-0.0103,1,1359.88,539.28,76.8
66854,64.82,-0.0104,1,1371.88,642,92.23
66855,64.78,-0.0106,1,1371.38,1155.6,165.96
66856,64.8,-0.0109,1,1374,1463.76,210.61
66857,65.05,-0.0113,1,1365.5,950.16,135.87
66858,65.12,-0.0118,1,1374.75,1052.88,151.58
66859,64.68,-0.0123,1,1359.12,513.6,73.1
66860,64.64,-0.013,1,1364.75,487.92,69.73
66861,65.98,-0.0139,1,1363.5,436.56,62.33
66862,64.89,-0.0143,1,1364.25,642,91.72
66863,64.61,-0.0143,1,1363,385.2,54.98
66864,64.64,-0.0143,1,1359.75,385.2,54.85
66865,64.39,-0.0144,1,1357.88,590.64,83.99
66866,64.36,-0.0143,1,1355.5,667.68,94.78
66867,64.32,-0.0142,1,1357.38,821.76,116.81
66868,64.24,-0.0141,1,1356.25,847.44,120.36
66869,64.29,-0.0139,1,1356.38,796.08,113.07
66870,64.29,-0.0134,1,1353.88,744.72,105.58
66871,64.34,-0.013,1,1355.75,385.2,54.69
66872,64.3,-0.0124,1,1350.75,179.76,25.43
66873,63.97,-0.0118,1,1351.5,154.08,21.81
66874,63.99,-0.0115,1,1344.5,462.24,65.08
66875,63.91,-0.0112,1,1345.88,590.64,83.24
66876,63.93,-0.0106,1,1344.88,847.44,119.35
66877,64.16,-0.0105,1,1352.38,1052.88,149.11
66878,64.32,-0.0108,1,1359.38,1155.6,164.5
66879,64.44,-0.0112,1,1359.88,1052.88,149.94
66880,63.63,-0.0115,1,1361.12,847.44,120.79
66881,64.75,-0.0115,1,1360,436.56,62.17
66882,64.26,-0.0113,1,1355.62,744.72,105.72
66883,64.19,-0.011,1,1351.12,744.72,105.37
66884,64.1,-0.0111,1,1351.25,667.68,94.48
66885,63.9,-0.0111,1,1352.12,821.76,116.36
66886,63.85,-0.0112,1,1346.38,924.48,130.34
66887,63.8,-0.0109,1,1345.12,924.48,130.22
66888,63.76,-0.0105,1,1338.88,898.8,126.02
66889,63.71,-0.0103,1,1339.75,1155.6,162.13
66890,63.7,-0.0102,1,1342,1027.2,144.36
66891,63.66,-0.0098,1,1336.25,924.48,129.36
66892,63.52,-0.0094,1,1337.5,667.68,93.52
66893,63.36,-0.009,1,1335.62,616.32,86.2
66894,63.06,-0.0083,1,1334.62,590.64,82.55
66895,63.09,-0.0074,1,1328.5,462.24,64.31
66896,63.04,-0.0068,1,1327.62,513.6,71.41
66897,62.91,-0.0062,1,1325.88,513.6,71.31
66898,62.85,-0.0063,1,1322.25,590.64,81.78
66899,62.8,-0.0064,1,1321.5,590.64,81.74
66900,62.72,-0.0066,1,1320.38,590.64,81.67
66901,62.49,-0.0068,1,1318.88,590.64,81.57
66902,62.6,-0.007,1,1316.88,667.68,92.07
66903,62.57,-0.0072,1,1318.88,847.44,117.04
66904,62.46,-0.0071,1,1316.88,847.44,116.86
66905,62.51,-0.007,1,1319.75,924.48,127.77
66906,62.35,-0.0069,1,1316.62,1181.28,162.87
66907,62.6,-0.007,1,1324.12,1181.28,163.8
66908,60.63,-0.0069,1,1323,1078.56,149.43
66909,62.05,-0.0068,1,1326.75,1078.56,149.85
66910,63.14,-0.0068,1,1329.5,1052.88,146.59
66911,63.01,-0.0071,1,1332.5,1001.52,139.75
66912,63.09,-0.0071,1,1335.38,1001.52,140.05
66913,63.19,-0.0072,1,1340.88,1155.6,162.26
66914,63.33,-0.0071,1,1339,1129.92,158.44
66915,63.4,-0.007,1,1340.62,1078.56,151.42
66916,63.59,-0.0071,1,1344.5,1078.56,151.86
66917,63.76,-0.0073,1,1345.38,1078.56,151.96
66918,63.86,-0.0075,1,1347.62,1078.56,152.21
66919,64.03,-0.0075,1,1350.75,1078.56,152.56
66920,64.13,-0.0074,1,1360.38,1078.56,153.65
66921,64.27,-0.0074,1,1360.88,1027.2,146.39
66922,64.55,-0.0074,1,1361.88,1001.52,142.83
66923,64.63,-0.0076,1,1367.88,1001.52,143.46
66924,64.76,-0.0074,1,1367.62,898.8,128.72
66925,64.84,-0.0069,1,1370.88,847.44,121.66
66926,64.95,-0.0065,1,1368.75,847.44,121.47
66927,65.02,-0.0062,1,1371.38,744.72,106.95
66928,65.01,-0.0059,1,1369,462.24,66.27
66929,64.96,-0.0056,1,1356.62,179.76,25.54
66930,64.78,-0.0054,1,1363.88,436.56,62.35
66931,64.67,-0.0052,1,1360.62,539.28,76.84
66932,64.51,-0.0052,1,1357.62,513.6,73.02
66933,64.44,-0.0048,1,1359.88,513.6,73.14
66934,64.39,-0.0047,1,1361,513.6,73.2
66935,64.32,-0.0046,1,1355.38,564.96,80.19
66936,64.27,-0.0045,1,1354.62,1001.52,142.07
66937,64.31,-0.0039,1,1359.88,770.4,109.71
66938,64.42,-0.0032,1,1361.88,821.76,117.2
66939,64.45,-0.0025,1,1357.12,590.64,83.94
66940,64.4,-0.0022,1,1359.5,487.92,69.46
66941,64.44,-0.0019,1,1340.88,-102.72,0
66942,59.12,-0.0016,1,1338,77.04,10.79
66943,63.58,-0.0015,1,1331.75,410.88,57.3
66944,63.1,-0.0015,1,1326.5,616.32,85.61
66945,62.98,-0.0013,1,1321.25,179.76,24.87
66946,62.63,-0.001,1,1310.25,-154.08,0
66947,62.08,-0.0009,1,1299.88,-154.08,0
66948,61.58,-0.0008,1,1289.62,-154.08,0
66949,61.04,-0.0007,1,1277.5,231.12,30.92
66950,60.76,-0.0008,1,1275.75,539.28,72.05
66951,60.52,-0.0006,1,1277.38,1232.64,164.89
66952,60.38,-0.0005,1,1276.88,1438.08,192.29
66953,60.54,-0.0005,1,1264.88,-51.36,0
66954,60.2,-0.0007,1,1261.5,-128.4,0
66955,59.81,-0.0008,1,1263,1489.44,196.99
66956,59.79,-0.0007,1,1266.38,1848.96,245.2
66957,59.93,-0.0005,1,1274.88,2028.72,270.84
66958,60.48,-0.0004,1,1279.88,2028.72,271.91
66959,60.86,-0.0006,1,1290.62,2028.72,274.19
66960,61.37,-0.0008,1,1305.38,1977.36,270.3
66961,61.71,-0.0013,1,1304.62,924.48,126.3
66962,61.76,-0.0018,1,1298.12,410.88,55.85
66963,61.75,-0.0022,1,1300.38,256.8,34.97
66964,61.71,-0.0026,1,1309,847.44,116.17
66965,61.69,-0.0031,1,1310.88,1797.6,246.76
66966,62.23,-0.0037,1,1322.75,2003.04,277.46
66967,62.81,-0.0041,1,1324.12,1078.56,149.56
66968,63.09,-0.0045,1,1327.25,-77.04,0
66969,63.02,-0.0048,1,1328,179.76,25
66970,62.9,-0.0048,1,1329.25,667.68,92.94
66971,62.99,-0.005,1,1334.62,950.16,132.8
66972,63.24,-0.0051,1,1346.5,1694.88,238.99
66973,63.63,-0.0056,1,1351.25,1412.4,199.86
66974,64.07,-0.0062,1,1336.5,0,0
66975,64.02,-0.0068,1,1358.38,-77.04,0
66976,63.98,-0.0074,1,1340.88,-77.04,0
66977,63.75,-0.0077,1,1339.62,-77.04,0
66978,63.55,-0.0079,1,1334.88,-77.04,0
66979,63.43,-0.008,1,1333.88,-77.04,0
66980,63.16,-0.0083,1,1325.62,282.48,39.21
66981,63.09,-0.0082,1,1332.5,1412.4,197.08
66982,63.49,-0.0081,1,1347.5,1720.56,242.79
66983,64.02,-0.0078,1,1357.62,2028.72,288.42
66984,64.4,-0.0073,1,1356.5,282.48,40.13
66985,64.64,-0.0067,1,1358.12,-154.08,0
66986,64.14,-0.006,1,1346.12,-154.08,0
66987,63.99,-0.0052,1,1339.25,-154.08,0
66988,63.55,-0.0043,1,1335.62,-128.4,0
66989,63.12,-0.0034,1,1328.12,-154.08,0
66990,62.91,-0.0022,1,1320.38,-154.08,0
66991,62.64,-0.0014,1,1312.25,-154.08,0
66992,62.17,-0.0007,1,1309.38,-154.08,0
66993,61.99,-0.0001,1,1297.75,-154.08,0
66994,61.69,0.0002,1,1291.75,-154.08,0
66995,61.27,0.0007,1,1286.38,-154.08,0
66996,61.07,0.0014,1,1281.88,-154.08,0
66997,60.74,0.002,1,1275,-154.08,0
66998,60.55,0.0027,1,1266.88,-128.4,0
66999,60.13,0.003,1,1261,-128.4,0
67000,60.01,0.0032,1,1256,-128.4,0
67001,59.48,0.0037,1,1249.12,-128.4,0
67002,59.2,0.0044,1,1241.5,-128.4,0
67003,58.88,0.0048,1,1235.38,-51.36,0
67004,58.3,0.0051,1,1222.75,231.12,29.59
67005,57.83,0.0051,1,1227.75,2054.4,264.13
67006,58.1,0.0052,1,1230.38,2054.4,264.7
67007,58.18,0.0054,1,1231.62,2054.4,264.97
67008,58.3,0.0053,1,1238.75,2054.4,266.5
67009,58.44,0.0055,1,1233.38,2157.12,278.61
67010,58.71,0.0058,1,1240.5,2413.92,313.58
67011,59,0.0059,1,1249.25,2413.92,315.79
67012,59.16,0.0058,1,1226.5,-51.36,0
67013,58.94,0.006,1,1238,77.04,9.99
67014,58.38,0.0064,1,1235.5,282.48,36.55
67015,57.82,0.0064,1,1216.12,308.16,39.24
67016,57.63,0.0066,1,1213.62,1284,163.18
67017,56.7,0.0071,1,1210.25,693.36,87.87
67018,56.73,0.0071,1,1223.25,2157.12,276.32
67019,57.8,0.0068,1,1225.38,2388.24,306.46
67020,58.1,0.0065,1,1228.5,1412.4,181.7
67021,58.48,0.0062,1,1245,2388.24,311.37
67022,58.93,0.0058,1,1249.75,2388.24,312.56
67023,59.63,0.0053,1,1265,2080.08,275.55
67024,59.98,0.0048,1,1267.62,2131.44,282.94
67025,60.27,0.0041,1,1272.25,1540.8,205.28
67026,60.63,0.0037,1,1270.25,539.28,71.74
67027,60.69,0.0033,1,1287.5,1617.84,218.13
67028,60.72,0.0029,1,1292.62,2131.44,288.52
67029,61.2,0.0027,1,1290.5,1052.88,142.29
67030,61.45,0.0026,1,1301.25,847.44,115.48
67031,61.59,0.0027,1,1303.62,1232.64,168.27
67032,61.83,0.003,1,1293.12,-154.08,0
67033,61.39,0.003,1,1310.5,77.04,10.57
67034,61.05,0.0031,1,1288.62,616.32,83.17
67035,61.2,0.0032,1,1294.12,1489.44,201.85
67036,61.32,0.0033,1,1300.88,2362.56,321.85
67037,62.09,0.0036,1,1322.5,2336.88,323.64
67038,62.6,0.0035,1,1330.62,1669.2,232.59
67039,62.86,0.0033,1,1335.75,2054.4,287.37
67040,63.55,0.003,1,1347.12,2311.2,326.04
67041,63.37,0.0029,1,1356.38,1669.2,237.09
67042,63.86,0.0029,1,1367.88,2259.84,323.71
67043,64.53,0.0029,1,1370.38,1540.8,221.11
67044,64.91,0.0028,1,1375.12,1746.24,251.46
67045,65.18,0.003,1,1384.12,1848.96,268
67046,65.39,0.0027,1,1382.12,1771.92,256.46
67047,65.54,0.0026,1,1378.62,924.48,133.47
67048,65.47,0.0024,1,1380.62,1284,185.64
67049,65.34,0.0024,1,1381.88,1258.32,182.09
67050,65.2,0.0022,1,1368.62,1027.2,147.22
67051,64.88,0.002,1,1366.12,1669.2,238.8
67052,64.7,0.002,1,1367.88,1206.96,172.89
67053,64.55,0.002,1,1369,1900.32,272.43
67054,64.6,0.002,1,1358.62,590.64,84.03
67055,64.44,0.0024,1,1355.75,1155.6,164.06
67056,64.34,0.0025,1,1351.88,1052.88,149.05
67057,64.17,0.0024,1,1346.25,719.04,101.37
67058,63.91,0.0023,1,1342,539.28,75.79
67059,63.87,0.0024,1,1346.12,1412.4,199.1
67060,63.98,0.0023,1,1348.25,1027.2,145.03
67061,64.17,0.002,1,1354.5,693.36,98.35
67062,64.09,0.0015,1,1354.88,693.36,98.38
